fir_number,crime_case_id,investigating_officer_id,complainant_name,complainant_contact,sections,filed_at,status,narrative,attachments,dataset_provenance,source_import_job_id,source_file,source_row_ref,id,created_at,updated_at
FIR-236/DET/2026,fc6297c9-2143-4f21-be22-e298fcebd377,c31cd5b1-71b1-4e9d-a06b-9fadde8f9e6f,State Complainant,,"IPC 420, IT Act 66D",2025-02-22 13:45:00,registered,Backend-seeded FIR for CR-2026-DET-137; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-137.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-137.pdf"", ""size"": 284100}]",demo,,,,e6146d07-3616-4ad0-b71c-6e06b6c859d5,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-183/DET/2026,4b2e8ec6-f3a8-4449-8aa4-1a6f5587c41e,6d399214-9acb-4a0b-98c8-ae0b2a17b775,Fathima Begum,+91 98800 00008,"IPC 420, IT Act 66D",2024-09-19 18:20:00,closed,Backend-seeded FIR for CR-2026-DET-084; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-084.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-084.pdf"", ""size"": 284100}]",demo,,,,e64dbf86-e52c-4220-8b1e-e29d7b97d0aa,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-372/DET/2026,9fe6477f-a499-4e07-9862-f96059c28999,bf35b187-ebe7-4b59-8410-4293f883621a,State Complainant,,"IPC 379, 457",2026-04-09 01:15:00,registered,Backend-seeded FIR for CR-2026-DET-273; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-273.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-273.pdf"", ""size"": 284100}]",demo,,,,e7e2c027-7465-4010-8ff6-90d912fd004e,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-601/YDG/2026,009b99b2-c746-4ba7-b006-3df88e02f79f,27fea9ae-f398-4c45-a286-94af0bd08807,State Complainant,,"IPC 392, 397",2026-08-10 00:00:00,registered,Backend-seeded FIR for CR-2026-YDG-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-YDG-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-YDG-001.pdf"", ""size"": 284100}]",demo,,,,e7fd761f-2408-498f-aa18-2d43a9207d2c,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-370/DET/2026,c45182a5-de5f-4cf1-9018-fa511d65b60a,f477b6e3-1f4a-46d7-a02e-bb78a32dd82b,Dr. Vinay Murthy,+91 98800 00002,"IPC 379, 457",2026-04-02 22:55:00,registered,Backend-seeded FIR for CR-2026-DET-271; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-271.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-271.pdf"", ""size"": 284100}]",demo,,,,e8425c2c-5f19-4cd4-b94d-001995c45e26,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-399/DET/2026,72d921e4-e748-42fa-ae81-8d586a05b74b,cf8c9086-2c1f-460b-86ae-70194c545cf9,Ramesh Gowda,+91 98800 00033,"IPC 323, 324",2026-06-28 11:20:00,closed,Backend-seeded FIR for CR-2026-DET-300; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-300.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-300.pdf"", ""size"": 284100}]",demo,,,,e8d3f81b-0609-438c-aa75-e466c5241b91,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-332/DET/2026,e67e95d0-83d2-48f1-a371-cb6eff0670f7,c01b3bfb-4c1b-4e70-bd24-9411fd4745f0,Chitra K,+91 98800 00018,"IPC 447, 506",2025-12-09 19:45:00,registered,Backend-seeded FIR for CR-2026-DET-233; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-233.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-233.pdf"", ""size"": 284100}]",demo,,,,ea2689a8-e8f9-49e0-a0be-d4540d35687d,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-347/DET/2026,a6a751da-b91f-4820-a206-35d6fa32dc8c,19ac4d07-7b48-4c0f-b27c-c36fdb9bf801,State Complainant,,"IPC 420, IT Act 66D",2026-01-23 17:55:00,closed,Backend-seeded FIR for CR-2026-DET-248; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-248.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-248.pdf"", ""size"": 284100}]",demo,,,,eba1ca49-82a9-454f-b55e-80673c995750,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-134/DET/2026,b22a67ec-5456-4e7a-848f-bac6ea8409ea,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,Kaveri Poojary,+91 98800 00037,"NDPS 21, 22",2024-04-23 22:40:00,registered,Backend-seeded FIR for CR-2026-DET-035; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-035.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-035.pdf"", ""size"": 284100}]",demo,,,,ec94f6cb-bd9f-472f-9c0e-9caac040c515,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-327/DET/2026,8a2c9fcc-d6a2-4cc4-87ac-031e622db58d,c01b3bfb-4c1b-4e70-bd24-9411fd4745f0,State Complainant,,"IPC 379, 457",2025-11-23 02:25:00,closed,Backend-seeded FIR for CR-2026-DET-228; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-228.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-228.pdf"", ""size"": 284100}]",demo,,,,ec9e997b-46fd-41fe-9548-e664f1368717,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-343/DET/2026,418e9816-4f54-4ab1-b70a-380e5cd6f363,4c15aede-a2ad-4322-bb3e-1264d9593b53,Mohan Krishna,+91 98800 00007,"DV Act, IPC 498A",2026-01-10 01:15:00,registered,Backend-seeded FIR for CR-2026-DET-244; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-244.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-244.pdf"", ""size"": 284100}]",demo,,,,ecfde32e-907e-4fac-9f67-69a3b72bc9cc,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-174/DET/2026,bed6105d-a151-43cc-b713-a3715c85b712,d90df2b2-c392-4aed-8af3-1024b8d7e0a0,Eshwarappa,+91 98800 00020,"NDPS 21, 22",2024-08-20 04:45:00,registered,Backend-seeded FIR for CR-2026-DET-075; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-075.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-075.pdf"", ""size"": 284100}]",demo,,,,eda29b25-6d44-48c8-8c94-9c01fd3c59c6,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-413/DET/2026,6709ce29-2e17-40f4-b707-3bf4c72279e0,19ac4d07-7b48-4c0f-b27c-c36fdb9bf801,Vasanth Kumar,+91 98800 00035,"DV Act, IPC 498A",2026-08-09 00:45:00,registered,Backend-seeded FIR for CR-2026-DET-314; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-314.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-314.pdf"", ""size"": 284100}]",demo,,,,ee603268-a970-42dc-9c83-a2e2dbb96d53,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-406/DET/2026,0061975f-241e-4ae3-b312-78d327b56cde,b19d0b00-458c-4d08-b530-342a4d4f368b,Jyothi Lingegowda,+91 98800 00025,"IPC 447, 506",2026-07-20 22:25:00,registered,Backend-seeded FIR for CR-2026-DET-307; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-307.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-307.pdf"", ""size"": 284100}]",demo,,,,ef7dc07c-117d-4cc0-ab44-eca561ec75e9,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-410/DET/2026,4ef85708-ef65-4357-ad83-7c3a1e0c0af7,c31cd5b1-71b1-4e9d-a06b-9fadde8f9e6f,Fathima Begum,+91 98800 00008,"DV Act, IPC 498A",2026-07-31 03:25:00,closed,Backend-seeded FIR for CR-2026-DET-311; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-311.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-311.pdf"", ""size"": 284100}]",demo,,,,efa71772-ebad-448c-840e-b9a6a4c3e96d,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-381/DET/2026,14e88047-1331-46de-9b4b-c47f45d0204b,cf8c9086-2c1f-460b-86ae-70194c545cf9,State Complainant,,Excise Act 32,2026-05-05 21:45:00,closed,Backend-seeded FIR for CR-2026-DET-282; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-282.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-282.pdf"", ""size"": 284100}]",demo,,,,f0936649-d866-4997-a759-206e844a0d1d,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-128/DET/2026,ece61a3e-de45-4d9a-ac70-ab2a42b6e42c,59c075bd-c5d7-48bc-b115-91f5b0d2cf7b,Ramesh Gowda,+91 98800 00033,"IPC 323, 324",2024-04-06 22:00:00,registered,Backend-seeded FIR for CR-2026-DET-029; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-029.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-029.pdf"", ""size"": 284100}]",demo,,,,f22ddc89-b41f-427a-8c03-43cb3a0c833c,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-132/DET/2026,a1e6f5c9-7041-4bc3-b9e2-b1542469509f,c01b3bfb-4c1b-4e70-bd24-9411fd4745f0,Dr. Vinay Murthy,+91 98800 00002,"NDPS 21, 22",2024-04-18 00:45:00,registered,Backend-seeded FIR for CR-2026-DET-033; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-033.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-033.pdf"", ""size"": 284100}]",demo,,,,f2599575-c0c8-4a2f-9b91-b17933b3b894,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-190/DET/2026,562887bc-fc12-4365-b5a8-4255c01fd4ac,643e99ee-2480-49cb-b1b0-23ff69b53493,State Complainant,,"IPC 323, 324",2024-10-08 11:45:00,registered,Backend-seeded FIR for CR-2026-DET-091; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-091.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-091.pdf"", ""size"": 284100}]",demo,,,,f45d7b03-ef22-4d18-9a93-74b9e6a60f4f,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-055/BNG/2026,6f86c7cb-a222-4e96-b851-c4c39e81a566,643e99ee-2480-49cb-b1b0-23ff69b53493,State Complainant,,"NDPS 21, 22",2026-08-18 04:10:00,registered,Backend-seeded FIR for CR-2026-BNG-005; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-BNG-005.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-BNG-005.pdf"", ""size"": 284100}]",demo,,,,f4cf0c90-d544-4edf-8174-e4f7f100a3d2,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-227/DET/2026,89411188-e3ec-4273-9021-6c4c8d8fd456,314c456a-4c37-43b1-99a0-4b6239463b6f,Eshwarappa,+91 98800 00020,MMDR Act 21,2025-01-26 10:00:00,registered,Backend-seeded FIR for CR-2026-DET-128; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-128.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-128.pdf"", ""size"": 284100}]",demo,,,,f57ba93b-c879-46e5-ab6e-c336f1a85c4c,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-149/DET/2026,5ca76092-c8d7-44d3-b4b8-372470b90ee0,c31cd5b1-71b1-4e9d-a06b-9fadde8f9e6f,Pradeep Naik,+91 98800 00013,MMDR Act 21,2024-06-07 09:50:00,registered,Backend-seeded FIR for CR-2026-DET-050; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-050.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-050.pdf"", ""size"": 284100}]",demo,,,,f5c174eb-78d3-4be6-9b91-479c60bb98d1,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-102/DET/2026,a731184f-93d6-40c0-8fd3-5688b379a177,31d37711-b1aa-44be-b8fd-c1a4355577d9,State Complainant,,"IPC 323, 324",2024-01-16 16:15:00,closed,Backend-seeded FIR for CR-2026-DET-003; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-003.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-003.pdf"", ""size"": 284100}]",demo,,,,f60af083-98c3-4919-ab51-e71e0ecb74ea,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-233/DET/2026,8d8effd6-7045-4ee8-989c-036db6be4ea3,f36f5a0e-c026-4c91-9ec4-02b25920283e,Gopal Krishna,+91 98800 00022,Excise Act 32,2025-02-14 08:25:00,registered,Backend-seeded FIR for CR-2026-DET-134; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-134.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-134.pdf"", ""size"": 284100}]",demo,,,,f60b7670-2e6a-498e-b90f-6290c53c2f1d,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-239/DET/2026,84ba8e8c-cb5b-4a19-bc72-4e1ea49d6c2e,bf35b187-ebe7-4b59-8410-4293f883621a,Vasanth Kumar,+91 98800 00035,"IPC 447, 506",2025-03-03 22:55:00,registered,Backend-seeded FIR for CR-2026-DET-140; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-140.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-140.pdf"", ""size"": 284100}]",demo,,,,f62908f5-cfb5-480e-b0d0-75300bb57b19,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-207/DET/2026,c1ba78d0-13da-475b-809b-574932e46ee4,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,State Complainant,,"IPC 420, IT Act 66D",2024-11-26 19:55:00,registered,Backend-seeded FIR for CR-2026-DET-108; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-108.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-108.pdf"", ""size"": 284100}]",demo,,,,f62d87a7-6a50-48ff-ba9a-44020e1c2dfa,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-789/MYS/2026,31612598-9f3d-4032-a2d1-4dde33b5ff73,6d399214-9acb-4a0b-98c8-ae0b2a17b775,Dr. Vinay Murthy,+91 98800 00002,"IPC 379, 457",2026-08-23 02:50:00,registered,Backend-seeded FIR for CR-2026-MYS-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-MYS-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-MYS-001.pdf"", ""size"": 284100}]",demo,,,,f63ad945-662e-443f-aeb9-f9cd92216ec2,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-702/BDR/2026,aabf2b87-b00f-4c70-a5a0-23f28b027fed,2fd383db-cd0b-4cca-9161-74533c0a3647,State Complainant,,"IPC 323, 147",2026-07-30 14:45:00,closed,Backend-seeded FIR for CR-2026-BDR-002; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-BDR-002.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-BDR-002.pdf"", ""size"": 284100}]",demo,,,,f649a868-fcc7-41a2-bfe7-967838b49d1f,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-100/DET/2026,85480888-3872-402c-b20c-82cfb9837fde,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,Rajesh Kharvi,+91 98800 00041,"IPC 420, IT Act 66D",2024-01-14 14:00:00,registered,Backend-seeded FIR for CR-2026-DET-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-001.pdf"", ""size"": 284100}]",demo,,,,f829b077-efcf-4a06-9815-672f91123049,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-414/DET/2026,48ca3932-5a03-453e-a977-ef714179601a,643e99ee-2480-49cb-b1b0-23ff69b53493,State Complainant,,"NDPS 21, 22",2026-08-11 23:55:00,registered,Backend-seeded FIR for CR-2026-DET-315; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-315.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-315.pdf"", ""size"": 284100}]",demo,,,,f83976a8-fcbf-476d-b5d0-b41894b353c8,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-186/DET/2026,0e366b40-5de8-4aa8-89ab-739df17e3b28,f36f5a0e-c026-4c91-9ec4-02b25920283e,Dr. Vinay Murthy,+91 98800 00002,"IPC 447, 506",2024-09-26 19:55:00,registered,Backend-seeded FIR for CR-2026-DET-087; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-087.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-087.pdf"", ""size"": 284100}]",demo,,,,f8a51510-0107-4a1c-9af0-1e625189b0bb,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-117/DET/2026,d2707903-2037-4788-9db7-292b24c1a317,bf35b187-ebe7-4b59-8410-4293f883621a,State Complainant,,"IPC 447, 506",2024-03-02 03:05:00,closed,Backend-seeded FIR for CR-2026-DET-018; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-018.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-018.pdf"", ""size"": 284100}]",demo,,,,f8b82948-83e9-4651-b735-9fef6afc08cd,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-158/DET/2026,49137ef0-5a6e-4655-978a-1ceb29fc1f9a,32ef8189-db8a-47c3-b687-3bf34a097b2b,Irfan Ahmed,+91 98800 00024,"IPC 323, 324",2024-07-06 14:20:00,registered,Backend-seeded FIR for CR-2026-DET-059; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-059.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-059.pdf"", ""size"": 284100}]",demo,,,,f8ba79dc-a880-4fc1-a054-2664107953bf,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-188/DET/2026,63824aa9-48d6-48ed-bba0-fe8189236d8f,643e99ee-2480-49cb-b1b0-23ff69b53493,Ismail Nadaf,+91 98800 00029,Excise Act 32,2024-10-03 02:45:00,closed,Backend-seeded FIR for CR-2026-DET-089; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-089.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-089.pdf"", ""size"": 284100}]",demo,,,,f980f238-e230-41cb-9409-e41a9a121564,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-309/DET/2026,f2f09272-8a21-4522-9c77-7e8b51b36cce,314c456a-4c37-43b1-99a0-4b6239463b6f,State Complainant,,"IPC 420, IT Act 66D",2025-09-28 15:20:00,registered,Backend-seeded FIR for CR-2026-DET-210; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-210.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-210.pdf"", ""size"": 284100}]",demo,,,,f9e750b8-5307-433c-991e-2824c58ae792,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-111/DET/2026,3aa0053c-30fb-479a-aaf9-c1d27e7eb317,219a87ba-850b-48e5-8a33-2151a3337db0,Suma B,+91 98800 00014,"NDPS 21, 22",2024-02-13 22:00:00,registered,Backend-seeded FIR for CR-2026-DET-012; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-012.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-012.pdf"", ""size"": 284100}]",demo,,,,fa0005e3-63e3-4f65-b611-9ee396f5e934,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-116/DET/2026,b0b63b06-4410-4332-8905-00c7167b4713,c64ed64b-cdd0-4f79-9a2a-f2df9ce61320,State Complainant,,Excise Act 32,2024-03-03 00:20:00,registered,Backend-seeded FIR for CR-2026-DET-017; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-017.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-017.pdf"", ""size"": 284100}]",demo,,,,fb32cfae-aed0-45f5-a78c-84cffaa25c5e,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-262/DET/2026,8cf71d0e-5390-408c-afc0-d35b0f916f03,6d399214-9acb-4a0b-98c8-ae0b2a17b775,State Complainant,,MMDR Act 21,2025-05-11 04:35:00,closed,Backend-seeded FIR for CR-2026-DET-163; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-163.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-163.pdf"", ""size"": 284100}]",demo,,,,fb8b03a0-b73b-48ce-aaf8-6a772b320813,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-204/BLG/2026,c334a8a4-988d-4354-9c14-39c5ea7a4c54,31d37711-b1aa-44be-b8fd-c1a4355577d9,Prakash Jain,+91 98800 00004,Excise Act 32,2026-08-19 21:55:00,registered,Backend-seeded FIR for CR-2026-BLG-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-BLG-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-BLG-001.pdf"", ""size"": 284100}]",demo,,,,fbf13e45-72da-48b2-945a-982beef533ca,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-802/RCR/2026,18588e5e-9a47-4026-9420-d42729daad8a,4c15aede-a2ad-4322-bb3e-1264d9593b53,State Complainant,,"IPC 447, 468, 506",2026-08-04 18:20:00,registered,Backend-seeded FIR for CR-2026-RCR-002; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-RCR-002.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-RCR-002.pdf"", ""size"": 284100}]",demo,,,,fc265985-89ca-4439-91e5-1c7bfd4ad4d6,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-308/DET/2026,38bd8253-f622-46b3-b108-f2fac229ad72,c64ed64b-cdd0-4f79-9a2a-f2df9ce61320,Vasanth Kumar,+91 98800 00035,"IPC 447, 506",2025-09-25 19:55:00,closed,Backend-seeded FIR for CR-2026-DET-209; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-209.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-209.pdf"", ""size"": 284100}]",demo,,,,fc64e9e6-4e1d-43f5-8130-254d5c7bbedc,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-113/DET/2026,3b88028e-efad-4691-87bd-d46b81e1c349,b9af6e21-ff39-4174-bce7-d4fcdcfc9a9d,Irfan Ahmed,+91 98800 00024,"IPC 379, 457",2024-02-21 05:50:00,closed,Backend-seeded FIR for CR-2026-DET-014; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-014.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-014.pdf"", ""size"": 284100}]",demo,,,,fd451e5c-3295-407a-a3d6-e5f9ed1c327b,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-171/DET/2026,236471e0-9aac-4fa6-ad52-7c2f44a3f9ca,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,Mahantesh Patil,+91 98800 00027,"NDPS 21, 22",2024-08-13 00:35:00,closed,Backend-seeded FIR for CR-2026-DET-072; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-072.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-072.pdf"", ""size"": 284100}]",demo,,,,fd9aa433-32c7-4dd4-a8ab-4b2f0b7c6e9e,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-122/DET/2026,9af383fb-d75d-4d5e-ac70-84dc15a9fc12,cf8c9086-2c1f-460b-86ae-70194c545cf9,Sunita Devi,+91 98800 00006,"IPC 420, IT Act 66D",2024-03-16 19:25:00,registered,Backend-seeded FIR for CR-2026-DET-023; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-023.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-023.pdf"", ""size"": 284100}]",demo,,,,fdb5efe8-7d5a-4abd-b433-19ab50c55d93,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-221/DET/2026,657d9afd-d7c1-48ff-a48c-2ef7f3e2d52c,e44eac9d-cdbe-4431-b175-c6dd48feca28,State Complainant,,"NDPS 21, 22",2025-01-08 22:35:00,registered,Backend-seeded FIR for CR-2026-DET-122; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-122.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-122.pdf"", ""size"": 284100}]",demo,,,,fdcc7bf5-14ff-4296-86a7-b6d38b428e64,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-356/DET/2026,b79d5e0b-0a43-42e6-ae74-e8e5e1d5640c,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,State Complainant,,"NDPS 21, 22",2026-02-20 04:45:00,registered,Backend-seeded FIR for CR-2026-DET-257; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-257.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-257.pdf"", ""size"": 284100}]",demo,,,,fe035761-2dee-4747-bc6d-f69a7740e4ca,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-272/DET/2026,c903f87d-df4a-449f-aeb0-0ae073728cd4,32ef8189-db8a-47c3-b687-3bf34a097b2b,Rajesh Kharvi,+91 98800 00041,"IPC 447, 506",2025-06-11 17:40:00,registered,Backend-seeded FIR for CR-2026-DET-173; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-173.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-173.pdf"", ""size"": 284100}]",demo,,,,fe4a7eb9-b5cf-4ea2-a503-8636087d579e,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-790/MYS/2026,8ef3f28f-fb5b-40ac-9f29-df82186fb78c,6d399214-9acb-4a0b-98c8-ae0b2a17b775,Dr. Vinay Murthy,+91 98800 00002,IPC 380,2026-08-11 05:15:00,closed,Backend-seeded FIR for CR-2026-MYS-002; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-MYS-002.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-MYS-002.pdf"", ""size"": 284100}]",demo,,,,ff73a8f8-e4a8-4ae2-b220-b3ccf79a4682,2026-08-29 12:45:07,2026-08-29 12:45:07
